"company","price"
"HTLD",9.49
"LPRO",3.675
"CMRE",10.655
"ENFN",11.11
"IE",6.14
"RYAM",5.38
"TRTX",8.57
"CSV",38.47
"HTZ",3.54
"BBW",35.655
"NAT",2.66
"MATV",6.52
"RDW",11.45
"AVO",9.992
"SLP",25.595
"EVLV",3.01
"HONE",10.77
"CCO",1.115
"MSBI",18.3
"AKBA",2.7
"MGPI",31.4
"HNST",5.095
"UVE",21.625
"SBGI",15.965
"DIN",25.28
"SFIX",3.644
"NUVB",1.95
"CTO",18.99
"BGS",7.225
"SRDX",29.78
"CLFD",30.73
"ALT",5.7
"ACCO",4.495
"CLW",24.66
"ZIP",5.92
"AROW",26.06
"RUSHB",53.8
"ATRO",25.34
"PFIS",45.02
"ABUS",3.265
"MCS",17.49
"CLNE",1.75
"CTLP",7.55
"EBF",21.195
"OUST",8.293
"NRDS",8.92
"OMER",9.09
"GCT",14.885
"ACCD",6.99
"LXU",7.33
"UHT",41.8177
"WLDN",42.48
"AMRK",29.095
"MXCT",3.155
"SPFI",32.675
"FPI",10.965
"LAB",1.165
"OPK",1.775
"KRUS",53.1
"TTGT",14.4903
"NPK",90.3
"SWBI",9.8459
"GMRE",8.745
"LIF",40.72
"CCSI",24.26
"REAX",4.36
"PPTA",10.63
"NCMI",6.02
"ALRS",18.6555
"XERS",5.305
"NNOX",5.8314
"GHM",31.56
"NRIM",74
"SVC",2.95
"CLBK",15.255
"ASC",10.43
"WRLD",124.15
"DHC",2.6399
"NLOP",30.73
"CRGX",4.2503
"KRNY",6.435
"CVLG",22.97
"SANA",2.25
"HPP",2.995
"GCO",22.11
"ANGO",9.495
"KE",17.12
"MEI",6.76
"NWPX",42.66
"KELYA",13.61
"EVER",26.505
"FOR",22.07
"CMP",11.35
"UIS",4.25
"BSRR",28.47
"IBRX",2.775
"AGS",12.085
"EGY",4.07
"TMCI",8.405
"MITK",9.11
"PACB",1.235
"EBTC",39.725
"KODK",6.61
"FBIZ",47.84
"PAHC",21.66
"MYE",12.7
"HAIN",3.835
"BTBT",2.355
"SCHL",18.69
"DCGO",2.825
"RICK",45.75
"DHIL",146.45
"BMRC",22.9401
"CARE",16.64
"HIFS",234.81
"TREE",49.19
"BATRA",43.2
"SPIR",8.815
"OLP",26.2605
"BBAI",2.97
"CLDT",7.65
"BIGC",5.92
"EAF",0.9999
"FISI",25.825
"CRSR",10.13
"KIDS",25.26
"CYH",2.785
"TCBX",33.015
"IVR",8.81
"BALY",16.56
"LINC",15
"SHYF",9.44
"URG",0.8163
"ZVRA",8.03
"XPER",8
"UNTY",42.45
"ALX",217.08
"GRND",17.22
"LIND",10.175
"HUMA",3.16
"KIND",1.68
"NVTS",2.4841
"ODC",48.55
"BAND",15.1815
"TWI",8.28
"PKST",12.63
"ANNX",2.475
"FFWM",4.87
"FNKO",7.12
"GLRE",13.45
"TRML",17.35
"ARCT",13.49
"WTBA",20.195
"REPX",29.855
"CENT",36.44
"HBCP",45.45
"RIGL",20.34
"RBB",17.16
"NGVC",37.39
"CVGW",24.395
"ZIMV",12.055
"MTRX",13.23
"SNBR",6.91
"CDXS",2.71
"LESL",0.8537
"GNTY",40.36
"FFIC",13.19
"AMBP",2.95
"HOUS",3.67
"CIVB",19.6
"EHAB",9.245
"USNA",27.7
"TALK",2.73
"RVNC",3.65
"IRMD",52.16
"DDD",2.59
"RBBN",3.935
"CMPO",11.49
"ESPR",1.6594
"LMNR",18.18
"TCMD",13.76
"BRY",3.485
"SAGE",7.95
"FMAO",24.14
"ITIC",241.64
"RDVT",38.8
"BFS",36.275
"CWCO",27.32
"BVS",9.68
"URGN",11.85
"XPOF",9.05
"MVIS",1.364
"AURA",7.43
"STOK",8.58
"ALNT",23.995
"HBT",23.14
